Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,CryoSleep,Destination,VIP,Cabin_Deck,Cabin_Number,Cabin_Side,Passenger_Group,Passenger_Number,Transported
23.0,42.0,0.0,0.0,765.0,2.0,Earth,False,55 Cancri e,False,G,746,S,4572,01,False
22.0,686.0,45.0,16.0,7.0,4.0,Earth,False,TRAPPIST-1e,False,F,856,S,4573,01,True
23.0,176.0,493.0,169.0,0.0,1023.0,Mars,False,TRAPPIST-1e,False,F,857,S,4574,01,False
21.0,3.0,65.0,253.0,475.0,0.0,Earth,False,TRAPPIST-1e,False,F,941,P,4575,01,False
37.0,661.0,876.0,0.0,3.0,13.0,Earth,False,TRAPPIST-1e,False,F,942,P,4576,01,False
17.0,250.0,0.0,2179.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,858,S,4577,01,True
35.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,860,S,4580,01,True
33.0,0.0,4592.0,0.0,209.0,954.0,Europa,False,TRAPPIST-1e,False,B,181,S,4581,01,True
37.0,0.0,2337.0,0.0,204.0,76.0,Europa,False,55 Cancri e,False,B,181,S,4581,02,True
32.0,0.0,154.0,0.0,3926.0,1924.0,Europa,False,55 Cancri e,False,B,182,S,4585,01,False
31.0,22.0,0.0,386.6666666666667,1.0,524.0,Mars,False,55 Cancri e,False,F,943,P,4586,01,False
24.0,0.0,4020.0,0.0,1635.0,3854.0,Europa,False,TRAPPIST-1e,False,A,42,P,4587,01,False
34.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,E,287,P,4591,01,True
9.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,862,S,4592,01,True
25.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,862,S,4592,02,True
29.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,862,S,4592,03,True
1.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,862,S,4592,04,True
30.0,1.0,797.0,0.0,10.0,0.0,Earth,False,TRAPPIST-1e,False,G,750,S,4593,01,True
64.0,77.0,2424.0,0.0,3001.0,127.0,Europa,False,TRAPPIST-1e,False,C,144,P,4594,01,False
31.0,0.0,5840.0,217.0,625.0,3854.0,Europa,False,TRAPPIST-1e,False,C,144,P,4594,02,False
27.0,267.0,2802.0,0.0,54.0,77.0,Europa,False,TRAPPIST-1e,False,C,144,P,4594,03,True
37.666666666666664,0.0,4516.0,0.0,3926.0,3854.0,Europa,False,TRAPPIST-1e,False,C,144,P,4594,04,False
25.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,C,145,P,4595,01,True
28.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,751,S,4596,01,True
32.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,748,P,4597,01,True
36.0,0.0,0.0,0.0,725.0,2.0,Earth,False,55 Cancri e,False,F,945,P,4602,01,False
26.0,0.0,3593.0,47.0,19.0,229.0,Europa,False,55 Cancri e,False,C,171,S,4603,01,True
36.0,1.0,5234.0,343.0,277.0,3854.0,Europa,False,TRAPPIST-1e,False,C,171,S,4603,02,False
37.0,374.0,1327.0,10.0,81.0,0.0,Earth,False,TRAPPIST-1e,False,G,753,S,4604,01,False
45.0,0.0,0.0,0.0,774.0,0.0,Earth,False,TRAPPIST-1e,False,G,750,P,4605,01,False
22.0,165.0,36.0,0.0,3044.0,556.0,Europa,False,TRAPPIST-1e,False,C,172,S,4606,01,False
24.0,25.0,3291.0,0.0,3926.0,179.0,Europa,False,55 Cancri e,False,C,172,S,4606,02,False
23.0,0.0,138.0,4.0,412.0,220.0,Earth,False,PSO J318.5-22,False,G,751,P,4607,01,False
31.0,2.0,20.0,1.0,1026.0,2.0,Earth,False,55 Cancri e,False,F,864,S,4608,01,True
37.0,1.0,477.0,0.0,0.0,3854.0,Europa,False,TRAPPIST-1e,False,C,173,S,4609,01,False
28.0,5.0,0.0,0.0,1014.0,0.0,Earth,False,TRAPPIST-1e,False,G,752,P,4610,01,False
23.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,754,S,4611,01,True
14.0,0.0,166.0,603.0,1.0,0.0,Earth,False,55 Cancri e,False,G,755,S,4612,01,True
40.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,152,P,4613,01,True
42.0,36.0,0.0,2184.0,0.0,9.0,Mars,False,TRAPPIST-1e,False,F,865,S,4615,01,True
53.0,19.0,81.0,85.0,768.0,489.0,Earth,False,TRAPPIST-1e,False,F,866,S,4617,01,False
46.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,757,S,4620,01,False
28.0,0.0,79.0,2003.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,E,289,P,4621,01,True
25.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,753,P,4622,01,True
34.0,0.0,544.3333333333334,21.0,7.0,16.0,Europa,False,PSO J318.5-22,True,C,146,P,4623,01,True
58.0,1246.0,0.0,66.0,36.0,0.0,Mars,False,TRAPPIST-1e,False,F,868,S,4624,01,False
31.0,0.0,2520.0,1.0,1.0,0.0,Europa,False,TRAPPIST-1e,False,B,183,S,4625,01,True
24.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,183,S,4625,02,True
52.0,0.0,3275.0,111.0,51.0,18.0,Europa,False,TRAPPIST-1e,False,00,00,00,4625,03,True
25.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,183,S,4625,04,True
17.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,183,S,4625,05,True
27.0,0.0,453.0,137.0,1331.0,1660.0,Earth,False,TRAPPIST-1e,False,B,183,S,4625,06,False
29.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,183,S,4625,07,True
45.0,0.0,5840.0,465.0,14.0,610.0,Europa,False,TRAPPIST-1e,False,C,175,S,4628,01,True
28.0,0.0,18.0,0.0,0.0,674.0,Earth,False,PSO J318.5-22,False,F,870,S,4630,01,True
25.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,147,P,4631,01,True
57.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,C,176,S,4632,01,True
68.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,C,176,S,4632,02,True
26.0,0.0,431.0,28.0,3926.0,26.0,Europa,False,55 Cancri e,False,C,176,S,4632,03,False
52.0,2.0,364.0,0.0,2144.0,1804.0,Europa,False,TRAPPIST-1e,False,C,176,S,4632,04,False
36.0,0.0,551.0,0.0,3926.0,22.0,Europa,False,TRAPPIST-1e,False,C,176,S,4632,05,False
41.0,454.0,297.0,0.0,2.0,0.0,Earth,False,PSO J318.5-22,False,G,754,P,4633,01,False
14.0,514.0,0.0,392.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,E,299,S,4634,01,False
16.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,755,P,4635,01,True
24.0,672.0,0.0,501.0,0.0,17.666666666666668,Mars,False,TRAPPIST-1e,False,00,00,00,4637,01,False
62.0,0.0,1633.0,0.0,1742.0,0.0,Europa,False,TRAPPIST-1e,True,B,153,P,4638,01,True
26.0,595.0,84.0,0.0,0.0,131.0,Earth,False,55 Cancri e,False,G,760,S,4640,01,True
45.0,65.0,63.0,3.0,713.0,27.0,Earth,False,TRAPPIST-1e,False,F,871,S,4641,01,False
41.0,0.0,412.0,0.0,3926.0,0.0,Europa,False,TRAPPIST-1e,False,C,178,S,4642,01,False
36.0,0.0,724.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,947,P,4643,01,True
13.0,8.0,1385.0,1445.0,250.0,8.0,Earth,False,55 Cancri e,False,F,872,S,4644,01,True
48.0,0.0,5840.0,0.0,1.0,2.0,Europa,False,TRAPPIST-1e,False,B,184,S,4645,01,True
27.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,184,S,4645,02,True
22.0,141.0,16.0,0.0,177.0,336.0,Earth,False,PSO J318.5-22,False,F,873,S,4646,01,True
39.0,290.0,0.0,84.0,266.0,0.0,Earth,False,TRAPPIST-1e,False,F,874,S,4648,01,True
45.0,1399.0,226.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,E,290,P,4649,01,False
42.0,84.0,323.0,0.0,1251.0,120.0,Earth,False,TRAPPIST-1e,False,G,762,S,4650,01,False
33.0,0.0,5840.0,0.0,902.0,405.0,Europa,False,TRAPPIST-1e,False,C,179,S,4651,01,True
27.0,0.0,89.0,874.0,34.0,0.0,Earth,False,TRAPPIST-1e,False,00,00,00,4652,01,True
47.0,0.0,370.0,0.0,380.0,38.0,Earth,False,TRAPPIST-1e,False,E,302,S,4653,01,False
20.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,E,291,P,4654,01,True
32.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,154,P,4655,01,True
54.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,B,154,P,4655,02,True
23.0,0.0,1125.0,0.0,181.0,993.0,Earth,False,TRAPPIST-1e,False,F,875,S,4656,01,False
9.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,763,S,4656,02,False
17.0,372.0,0.0,477.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,756,P,4657,01,False
26.0,0.0,823.0,0.0,1821.0,1508.0,Europa,False,TRAPPIST-1e,False,D,147,S,4658,01,False
38.0,0.0,93.0,0.0,0.0,3854.0,Europa,False,TRAPPIST-1e,False,D,147,S,4658,02,False
24.0,703.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,876,S,4659,01,False
30.0,77.0,2325.0,5.0,117.0,1.0,Earth,False,TRAPPIST-1e,False,F,948,P,4661,01,True
2.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,757,P,4661,02,False
4.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,757,P,4661,03,True
9.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,757,P,4661,04,False
30.0,0.0,0.0,3.0,3434.0,0.0,Earth,False,TRAPPIST-1e,False,F,948,P,4661,05,False
5.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,757,P,4661,06,False
2.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,757,P,4661,07,False
32.0,45.0,985.0,0.0,0.0,3854.0,Europa,False,TRAPPIST-1e,False,C,148,P,4662,01,False
53.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,C,148,P,4662,02,True
46.0,0.0,3856.0,0.0,1.0,312.0,Europa,False,TRAPPIST-1e,False,00,00,00,4662,03,True
2.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,765,S,4663,01,True
1.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,765,S,4663,02,True
11.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,765,S,4663,03,True
3.0,0.0,0.0,0.0,0.0,0.0,Earth,False,55 Cancri e,False,G,765,S,4663,04,True
33.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,765,S,4663,05,True
3.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,765,S,4663,06,True
38.0,182.0,776.0,3.0,33.0,0.0,Earth,False,TRAPPIST-1e,False,E,303,S,4664,01,False
21.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,758,P,4665,01,False
41.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,00,00,00,4667,01,True
64.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,180,S,4668,01,True
27.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,True,C,180,S,4668,02,True
41.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,759,P,4672,01,False
19.0,35.0,2.0,481.0,121.0,111.0,Earth,False,TRAPPIST-1e,False,F,950,P,4673,01,False
42.0,0.0,0.0,1677.0,65.0,62.0,Earth,False,TRAPPIST-1e,False,G,760,P,4676,01,True
30.0,0.0,4066.0,0.0,544.0,1272.0,Europa,False,55 Cancri e,False,C,150,P,4677,01,False
38.0,183.0,203.0,0.0,110.0,374.0,Earth,False,TRAPPIST-1e,False,F,951,P,4678,01,False
63.0,0.0,4579.0,1.0,1006.0,2084.0,Europa,False,TRAPPIST-1e,False,C,181,S,4679,01,True
17.0,0.0,0.0,38.0,0.0,2.0,Mars,False,TRAPPIST-1e,False,D,155,P,4680,01,False
2.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,952,P,4680,02,True
19.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,952,P,4680,03,True
37.0,1144.0,4.0,34.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,D,155,P,4680,04,False
50.0,225.0,0.0,796.0,107.0,0.0,Mars,False,TRAPPIST-1e,False,F,878,S,4684,01,True
38.0,0.0,172.0,615.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,768,S,4686,01,True
28.0,0.0,3119.0,0.0,1404.0,366.0,Europa,False,TRAPPIST-1e,True,C,182,S,4689,01,True
35.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,156,P,4690,01,True
27.0,2803.0,1487.0,0.0,1.0,0.0,Europa,False,TRAPPIST-1e,False,00,00,00,4690,02,False
15.0,0.0,7.0,0.0,749.0,0.0,Earth,False,TRAPPIST-1e,False,G,769,S,4691,01,False
29.0,0.0,920.0,0.0,2052.0,3687.0,Europa,False,TRAPPIST-1e,True,B,186,S,4693,01,False
65.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,186,S,4693,02,True
27.0,0.0,630.0,0.0,71.0,0.0,Earth,False,55 Cancri e,False,F,881,S,4694,01,True
0.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,882,S,4695,01,True
21.0,2803.0,0.0,1.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,882,S,4695,02,False
19.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,882,S,4695,03,True
39.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,883,S,4696,01,True
60.0,0.0,0.0,0.0,0.0,0.0,Earth,False,55 Cancri e,False,F,955,P,4699,01,False
30.0,818.0,44.0,2.0,2956.0,2311.0,Europa,False,55 Cancri e,False,D,156,P,4704,01,False
30.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,762,P,4706,01,False
40.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,762,P,4706,02,True
26.0,0.0,25.0,13.0,11.0,998.0,Mars,False,TRAPPIST-1e,False,E,304,S,4708,01,False
38.0,2614.0,0.0,103.0,0.0,0.0,Earth,False,55 Cancri e,False,F,957,P,4709,01,False
22.0,130.0,15.0,2184.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,958,P,4710,01,True
37.0,179.0,0.0,1805.0,131.0,0.0,Mars,False,TRAPPIST-1e,False,E,293,P,4710,02,False
65.0,1420.0,0.0,84.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,959,P,4711,01,False
61.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,764,P,4712,01,True
20.0,0.0,0.0,111.0,39.0,1094.0,Earth,False,TRAPPIST-1e,False,F,885,S,4713,01,False
24.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,765,P,4714,01,False
16.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,766,P,4717,01,False
35.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,E,305,S,4719,01,True
21.0,0.0,681.0,51.0,131.0,1.0,Earth,False,TRAPPIST-1e,False,F,887,S,4720,01,True
23.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,771,S,4721,01,True
17.0,0.0,262.0,0.0,0.0,502.0,Earth,False,55 Cancri e,False,F,888,S,4723,01,True
24.0,154.0,7.0,241.0,213.0,453.0,Earth,False,PSO J318.5-22,False,F,888,S,4723,02,False
27.0,866.0,0.0,0.0,0.0,23.0,Earth,False,55 Cancri e,False,G,767,P,4725,01,False
26.0,0.0,1910.0,0.0,1777.0,0.0,Europa,False,TRAPPIST-1e,False,C,187,S,4726,01,True
26.0,0.0,3452.0,0.0,4.0,1960.0,Europa,False,55 Cancri e,False,C,187,S,4726,02,True
20.0,0.0,3.0,0.0,1271.0,2630.0,Europa,False,TRAPPIST-1e,False,C,187,S,4726,03,True
28.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,C,187,S,4726,04,True
37.0,8.0,21.0,0.0,56.0,2167.0,Europa,False,TRAPPIST-1e,False,C,187,S,4726,05,True
23.0,706.0,0.0,0.0,0.0,583.0,Mars,False,TRAPPIST-1e,False,F,889,S,4728,01,False
49.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,889,S,4728,02,True
50.0,0.0,1338.0,0.0,40.0,3854.0,Europa,False,TRAPPIST-1e,False,B,158,P,4730,01,False
4.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,C,151,P,4732,01,True
32.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,C,151,P,4732,02,True
44.0,0.0,0.0,0.0,0.0,0.0,Europa,False,TRAPPIST-1e,False,C,151,P,4732,03,True
20.0,962.0,0.0,2184.0,105.0,0.0,Earth,False,TRAPPIST-1e,False,E,294,P,4733,01,True
30.0,531.0,807.0,35.0,200.0,0.0,Mars,False,TRAPPIST-1e,False,F,893,S,4738,01,False
29.0,574.0,0.0,2184.0,1831.0,2.0,Mars,False,TRAPPIST-1e,False,F,893,S,4738,02,False
22.0,37.0,3.0,0.0,305.0,581.0,Earth,False,TRAPPIST-1e,False,G,773,S,4739,01,True
35.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,961,P,4741,01,True
0.0,0.0,0.0,0.0,0.0,0.0,Mars,False,55 Cancri e,False,F,961,P,4741,02,True
6.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,961,P,4741,03,True
38.0,0.0,4504.0,0.0,13.0,302.0,Europa,False,TRAPPIST-1e,False,E,306,S,4743,01,True
34.0,0.0,48.0,2067.0,3.0,6.0,Europa,False,TRAPPIST-1e,False,C,152,P,4744,01,True
34.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,152,P,4744,02,True
30.0,282.0,8.0,337.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,775,S,4746,01,False
53.0,204.0,142.0,380.0,38.0,1.0,Mars,False,TRAPPIST-1e,False,D,149,S,4748,01,False
28.0,0.0,395.0,118.0,14.0,1647.0,Europa,False,TRAPPIST-1e,False,A,57,S,4750,01,False
31.0,0.0,1382.0,0.0,1795.0,588.0,Europa,False,TRAPPIST-1e,False,A,57,S,4750,02,False
56.0,233.0,0.0,1356.0,0.0,171.0,Mars,False,PSO J318.5-22,False,F,964,P,4752,01,False
36.0,850.0,214.66666666666666,454.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,895,S,4753,01,False
30.0,25.0,245.0,198.0,2.0,321.0,Earth,False,55 Cancri e,False,E,307,S,4754,01,False
32.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,965,P,4755,01,True
44.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,188,S,4756,01,True
54.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,188,S,4756,02,True
24.0,185.0,0.0,476.0,1810.0,53.0,Earth,False,TRAPPIST-1e,False,F,896,S,4757,01,False
44.0,248.0,0.0,0.0,0.0,623.0,Earth,False,TRAPPIST-1e,False,F,966,P,4758,01,False
25.0,0.0,3.0,23.0,693.0,0.0,Earth,False,TRAPPIST-1e,False,F,897,S,4759,01,False
35.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,968,P,4762,01,True
29.0,298.0,0.0,888.0,5.0,0.0,Mars,False,TRAPPIST-1e,False,F,969,P,4763,01,True
22.0,0.0,669.0,121.0,0.0,56.0,Earth,False,TRAPPIST-1e,False,E,308,S,4764,01,True
22.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,776,S,4769,01,True
22.0,0.0,509.0,2.0,8.0,74.0,Earth,False,55 Cancri e,False,F,900,S,4770,01,True
18.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,F,900,S,4770,02,True
22.0,256.0,0.0,0.0,0.0,373.0,Earth,False,55 Cancri e,False,F,971,P,4772,01,False
52.0,935.0,779.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,777,S,4773,01,True
0.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,972,P,4774,01,True
1.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,972,P,4774,02,True
34.0,2130.0,0.0,1.0,1.0,0.0,Mars,False,TRAPPIST-1e,False,F,972,P,4774,03,False
6.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,972,P,4774,04,True
22.0,123.0,1.0,660.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,778,S,4775,01,True
31.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,779,S,4777,01,True
31.0,588.0,1261.0,0.0,228.0,6.0,Europa,False,TRAPPIST-1e,False,A,58,S,4778,01,False
20.0,845.0,0.0,46.0,123.0,0.0,Mars,False,TRAPPIST-1e,False,E,309,S,4780,01,False
25.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,E,309,S,4780,02,True
23.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,00,00,00,4782,01,True
53.0,50.0,5840.0,0.0,2998.0,3854.0,Europa,False,TRAPPIST-1e,False,C,189,S,4782,02,False
32.0,0.0,225.0,0.0,3873.0,240.0,Europa,False,55 Cancri e,False,C,189,S,4782,03,False
27.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,189,S,4782,04,True
48.0,0.0,342.0,929.0,3926.0,0.0,Europa,False,55 Cancri e,False,C,189,S,4782,05,False
37.0,223.0,5840.0,0.0,1318.0,1866.0,Europa,False,TRAPPIST-1e,False,A,43,P,4783,01,True
21.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,903,S,4784,01,True
29.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,159,P,4785,01,True
46.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,True,B,160,P,4786,01,True
19.0,2.0,0.0,277.0,9.0,754.0,Earth,False,TRAPPIST-1e,False,G,780,S,4787,01,False
22.0,0.0,0.0,0.0,778.0,0.0,Earth,False,TRAPPIST-1e,False,F,904,S,4788,01,False
54.0,0.0,2853.0,0.0,0.0,1666.0,Europa,False,TRAPPIST-1e,True,B,189,S,4790,01,False
43.0,63.0,1339.0,9.0,253.0,42.0,Earth,False,TRAPPIST-1e,False,G,781,S,4791,01,True
18.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,782,S,4792,01,True
36.0,13.0,1480.0,1.0,1439.0,1955.0,Europa,False,55 Cancri e,False,E,310,S,4793,01,False
20.0,0.0,1131.0,2184.0,161.0,0.0,Europa,False,TRAPPIST-1e,False,E,310,S,4793,02,True
63.0,0.0,104.0,0.0,599.0,0.0,Earth,False,TRAPPIST-1e,False,F,974,P,4794,01,False
50.0,138.0,706.0,0.0,18.0,40.0,Earth,False,TRAPPIST-1e,False,F,905,S,4795,01,True
13.0,21.0,0.0,1564.0,0.0,1.0,Mars,False,TRAPPIST-1e,False,00,00,00,4796,01,True
43.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,E,311,S,4796,02,True
16.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,783,S,4797,01,True
31.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,975,P,4798,01,True
0.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,975,P,4798,02,True
10.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,975,P,4798,03,True
10.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,773,P,4801,01,False
55.0,1028.0,18.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,977,P,4803,01,False
18.0,211.0,594.0,2.0,493.0,62.0,Earth,False,TRAPPIST-1e,False,F,906,S,4804,01,True
7.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,785,S,4804,02,True
1.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,785,S,4804,03,True
44.0,22.0,1.0,0.0,864.0,0.0,Earth,False,TRAPPIST-1e,False,G,776,P,4807,01,False
27.0,665.0,631.0,1.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,E,299,P,4808,01,False
20.0,30.0,4.0,0.0,321.0,451.0,Earth,False,PSO J318.5-22,False,00,00,00,4810,01,False
49.0,0.0,5840.0,2.0,0.0,98.0,Europa,False,55 Cancri e,False,C,190,S,4813,01,True
22.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,788,S,4814,01,True
21.0,564.0,9.0,0.0,0.0,30.0,Earth,False,55 Cancri e,False,F,907,S,4815,01,True
26.0,17.0,0.0,746.0,394.0,0.0,Mars,False,TRAPPIST-1e,False,F,979,P,4817,01,False
65.0,588.0,196.0,272.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,D,150,S,4818,01,True
20.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,980,P,4819,01,True
0.0,0.0,0.0,0.0,0.0,0.0,Mars,True,55 Cancri e,False,F,981,P,4822,01,True
16.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,981,P,4822,02,True
22.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,F,981,P,4822,03,True
0.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,981,P,4822,04,True
21.0,526.0,0.0,1.3333333333333333,258.0,0.0,Earth,False,TRAPPIST-1e,False,G,777,P,4823,01,False
30.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,789,S,4827,01,True
14.0,363.0,44.0,0.0,0.0,512.0,Earth,False,55 Cancri e,False,G,778,P,4828,01,True
